CCODE,SCODE,YEAR,XRREG,XRCOMP,XROPEN,XCONST,PARREG,PARCOMP,DEMOCRACY,AUTOCRACY,POLITY,ORIGIN
90,GUA,1941,2,1,4,1,4,1,0,9,-9,0
90,GUA,1942,2,1,4,1,4,1,0,9,-9,0
90,GUA,1943,2,1,4,1,4,1,0,9,-9,0
90,GUA,1944,3,3,4,3,5,5,6,1,5,0
90,GUA,1945,3,3,4,3,5,5,6,1,5,0
90,GUA,1946,3,3,4,3,5,5,6,1,5,0
90,GUA,1947,3,3,4,3,5,5,6,1,5,0
90,GUA,1948,3,3,4,3,5,5,6,1,5,0
90,GUA,1949,3,3,4,3,5,5,6,1,5,0
90,GUA,1950,3,3,4,3,3,3,4,2,2,0
90,GUA,1951,3,3,4,3,3,3,4,2,2,0
90,GUA,1952,3,3,4,3,3,3,4,2,2,0
90,GUA,1953,3,3,4,3,3,3,4,2,2,0
90,GUA,1954,1,0,0,1,4,2,0,6,-6,0
90,GUA,1955,1,0,0,1,4,2,0,6,-6,0
90,GUA,1956,1,0,0,1,4,2,0,6,-6,0
90,GUA,1957,1,0,0,1,4,2,0,6,-6,0
90,GUA,1958,2,1,4,3,3,2,0,5,-5,0
90,GUA,1959,2,1,4,3,3,2,0,5,-5,0
90,GTM,1960,2,1,4,3,3,2,0,5,-5,0
90,GTM,1961,2,1,4,3,3,2,0,5,-5,0
90,GTM,1962,2,1,4,3,3,2,0,5,-5,0
90,GTM,1963,1,0,0,1,3,2,0,5,-5,0
90,GTM,1964,1,0,0,1,3,2,0,5,-5,0
90,GTM,1965,1,0,0,1,3,2,0,5,-5,0
